sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.sa-sb.sa-b::00805,Sam is having a sleepover. Her friends are telling ghost stories. Sam hears a noise and screams. Her friends all laugh at her.,0.0,content_diversity,she was not happy,she was in a bad mood,that makes her upset,she was not pleased,her friends made her sad
test.sa-sb.sa-b::00825,It any business you have to keep track of your resources. I was helping a friend inventory his business. He could name every part number in his inventory from memory. I asked him to give me a list of his employees.,1.0,content_diversity,He had a hard time recollecting.,He new every name and their birthdays.,He could not name them without looking at his files.,He named them all off the top of his head.,He could not remember the names of his employees.
test.sa-sb.sa-b::00825,It any business you have to keep track of your resources. I was helping a friend inventory his business. He could name every part number in his inventory from memory. I asked him to give me a list of his employees.,0.0,content_diversity,He had to look up their names because he did not have any personal relationships with them.,He forget many of the names.,The names did not come easily to him.,He had to read his files to find their names.,He had to look up his employees information.
test.sa-sb.sa-b::00794,"My cat woke me up this morning. She jumped on my bed and started meowing in my face. I did not want to get up, but she wouldn't go away. Finally, I pulled off the covers and followed her to her food bowl.",1.0,content_diversity,She already had food in her bowl!,The cat was happy and I was tired.,I tripped on the cat and broke my ankle.,I need to buy an automated feeder for her.,It's a good thing I really love my cat.
test.sa-sb.sa-b::00794,"My cat woke me up this morning. She jumped on my bed and started meowing in my face. I did not want to get up, but she wouldn't go away. Finally, I pulled off the covers and followed her to her food bowl.",0.0,content_diversity,The cat fooled me. She still had food from last night.,The cat didn't even need more food!,"I should learn not to fall for that, she always has food available.",I was mad to see that she didn't even need food.,"She still had some food, but I topped off the bowl."
test.sa-sb.sa-b::00795,"Renny had a favorite cup he used every day. One day she told her son to put it in the sink for her. Her son grabbed the cup and walked towards the sink. On his way there, he tripped on a toy that was left on the ground.",1.0,content_diversity,he fell,the cup broke,he was able to save the cup,he was in pain,he broke his arm
test.sa-sb.sa-b::00795,"Renny had a favorite cup he used every day. One day she told her son to put it in the sink for her. Her son grabbed the cup and walked towards the sink. On his way there, he tripped on a toy that was left on the ground.",0.0,content_diversity,he was on the floor,he falls down,he landed on his butt,he lost his balance,he landed headfirst on the ground
test.sa-sb.sa-b::00796,Sam's girlfriend was a hoarder. He kept trying to get her to get rid of stuff. ONe day there was a fire. All her stuff burned up fast.,1.0,content_diversity,she was so sad,he was glad,he felt bad for her,most of them were junks,they were not worth much
test.sa-sb.sa-b::00796,Sam's girlfriend was a hoarder. He kept trying to get her to get rid of stuff. ONe day there was a fire. All her stuff burned up fast.,0.0,content_diversity,she was grieved stricken,she was upset,she was in agony,she was depressed,she was in so much sorrow
test.sa-sb.sa-b::00831,There is a man selling puppies. I asked my mom if we could get one. She talked to my dad and they decided we could. We are going tomorrow to pick one out.,1.0,content_diversity,I cannot wait for tommorow.,I wish they would let me pick 2 puppies instead.,I'll spend the night reading about how to take care of dogs.,I hope our cat doesn't get jealous.,My parents must have recognized my need for companionship.
test.sa-sb.sa-b::00831,There is a man selling puppies. I asked my mom if we could get one. She talked to my dad and they decided we could. We are going tomorrow to pick one out.,0.0,content_diversity,I will spend tonight researching dog care.,I will read up on dog care tonight.,I'm going to read up on dog care tonight.,I'll research how to properly take care of dogs tonight.,I will make sure I'm prepared by reading about dog care tonight.
test.sa-sb.sa-b::00828,The man stole a watch from his friend. He wore the watch out on the town. His friend recognized the watch. He asked to have it back.,1.0,content_diversity,the man gives it back,the man refuse to give it back,the police arrest the thief who refuse to return the watch,he was caught red handed,they got into a fight
test.sa-sb.sa-b::00828,The man stole a watch from his friend. He wore the watch out on the town. His friend recognized the watch. He asked to have it back.,0.0,content_diversity,the man return the watch,the man gives back the watch,the man comply,the man return the item to its rigthful owner,the thief gives back the watch
test.sa-sb.sa-b::00864,Karl went to an Indian restaurant. It was his first time eating such food. He tried a few different things. Everything tasted good to him.,1.0,content_diversity,He went to the restaurant once a week after that.,Karl decided to plan a trip to India.,Karl took an Indian cooking class so he could make it at home.,Later than night he got really sick from food poisoning and never ate there again.,"When the restaurant closed down, Karl was sad."
test.sa-sb.sa-b::00864,Karl went to an Indian restaurant. It was his first time eating such food. He tried a few different things. Everything tasted good to him.,0.0,content_diversity,Karl learned to cook Indian food himself.,Karl studied Indian cooking and cooked at home.,Karl signed up for a class that taught methods of Indian cooking.,Karl and a friend took an Indian cooking class together.,Karl liked it so much that he studied Indian cooking techniques.
test.sa-sb.sa-b::00889,Liz was out on a date. She was nervous at dinner. She only got a small amount of food. Even that she cold barely eat.,1.0,content_diversity,she was hungry after,the date did not go well,she soon collapse of hunger,she tried to make a good impression,she was never able to enjoy the food
test.sa-sb.sa-b::00889,Liz was out on a date. She was nervous at dinner. She only got a small amount of food. Even that she cold barely eat.,0.0,content_diversity,she was so hungry,she was starving,"afterward, her hunger pain her",her stomach is growling,she feel the pain of starvation
